Row_ID,Entry_ID,Order_Date,Ship_Date,Customer,Shipping_Agency,Avergae_shipping_time_in_Days,Cost:_up_to_1lbs_(JMD),Parish,Parking,_Efficient_Staff,Pick_up_wait_tme,Outbound_Shipping,Product_ID,Category,Sub-Category,Product_Name,Quantity,Processing_fee,Total_cost,Customer_review
7025,CA-2014-124737,12/5/2019,12/9/2019,Arthur Prichep,AKW shipping-Kingston,10,$600.00 ,Kingston, -   ,5,3, -   ,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,9,20%,"$6,480.00 ",Great Service
7026,US-2017-101840,5/21/2020,5/27/2020,Sibella Parks,Flash ship Courier-St. Catherine,4,$700.00 ,St. Catherine, -   ,2,5, -   ,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,6,0%,"$4,200.00 ",Cheapest Shipping Company
7027,US-2017-101840,5/21/2020,5/27/2020,Sibella Parks,Flash ship Courier-St. Catherine,4,$700.00 ,St. Catherine, -   ,2,5, -   ,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",4,20%,"$3,360.00 ",Good Condtion
7028,CA-2017-131653,5/13/2020,5/20/2020,Rob Dowd,Flash ship Courier-St. Catherine,4,$700.00 ,St. Catherine, -   ,2,5, -   ,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,2,0%,"$1,400.00 ",Good Prices
7029,US-2016-157840,4/3/2020,4/6/2020,Matt Collins,Itz shipped-Kingston,10,$450.00 ,Kingston,5,5,4, -   ,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,5,0%,"$2,250.00 ",Courteryous 
7030,CA-2016-145548,2/24/2020,2/29/2020,Edward Becker,Fedex-Kingston,2,"$4,963.64 ",Kingston,1,5,3,5,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,3,0%,"$14,890.91 ",Good Prices
7031,CA-2016-145548,2/24/2020,2/29/2020,Edward Becker,Fedex-Kingston,2,"$4,963.64 ",Kingston,1,5,3,5,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,2,0%,"$9,927.27 ",Unbeatable
7032,CA-2016-145548,2/24/2020,2/29/2020,Edward Becker,Fedex-Kingston,2,"$4,963.64 ",Kingston,1,5,3,5,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",3,0%,"$14,890.91 ",Great Service
7033,CA-2016-145548,2/24/2020,2/29/2020,Edward Becker,Fedex-Kingston,2,"$4,963.64 ",Kingston,1,5,3,5,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",3,10%,"$16,380.00 ",Speedy Devlivery 
7034,CA-2016-145548,2/24/2020,2/29/2020,Edward Becker,Fedex-Kingston,2,"$4,963.64 ",Kingston,1,5,3,5,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,3,20%,"$17,869.09 ",Cheapest Shipping Company
7035,CA-2016-145548,2/24/2020,2/29/2020,Edward Becker,Fedex-Kingston,2,"$4,963.64 ",Kingston,1,5,3,5,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",3,20%,"$17,869.09 ",Long Line
7036,CA-2017-119494,2/21/2021,2/25/2021,Jim Epp,Tara Courier-St. James,3,$624.00 ,St. James,3,3,2,4,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",3,20%,"$2,246.40 ",Very Log Wait
7037,CA-2014-124618,8/14/2019,8/16/2019,Cari Schnelling,Tara Courier-Portland,3,$624.00 ,Portland,2,2,5,4,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,2,20%,"$1,497.60 ",Cheapest Shipping Company
7038,CA-2017-161970,1/4/2021,1/9/2021,Peter Bühler,ShipWize-Kingston,5,$500.00 ,Kingston,4,2,3, -   ,OFF-PA-10004255,Office Supplies,Paper,Xerox 219,2,0%,"$1,000.00 ",Speed
7039,CA-2017-161970,1/4/2021,1/9/2021,Peter Bühler,ShipWize-Kingston,5,$500.00 ,Kingston,4,2,3, -   ,OFF-AR-10003896,Office Supplies,Art,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",3,0%,"$1,500.00 ",Great Service
7040,CA-2017-103443,3/31/2021,4/6/2021,Annie Thurman,Press ship Ja-Kingston,5,$450.00 ,Kingston,2,3,3, -   ,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,2,0%,$900.00 ,Courteryous 
7041,CA-2017-103443,3/31/2021,4/6/2021,Annie Thurman,Press ship Ja-Kingston,5,$450.00 ,Kingston,2,3,3, -   ,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,3,20%,"$1,620.00 ",No Partking
7042,CA-2017-103443,3/31/2021,4/6/2021,Annie Thurman,Press ship Ja-Kingston,5,$450.00 ,Kingston,2,3,3, -   ,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,2,0%,$900.00 ,Effeciency 
7043,US-2017-165358,10/30/2020,11/4/2020,Seth Vernon,Reliable Couriers-St. Catherine,3,$750.00 ,St. Catherine, -   ,4,2, -   ,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,5,40%,"$5,250.00 ",Good Condtion
7044,US-2017-165358,10/30/2020,11/4/2020,Seth Vernon,Reliable Couriers-St. Catherine,3,$750.00 ,St. Catherine, -   ,4,2, -   ,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",4,30%,"$3,900.00 ",Speed
7045,US-2017-165358,10/30/2020,11/4/2020,Seth Vernon,Reliable Couriers-St. Catherine,3,$750.00 ,St. Catherine, -   ,4,2, -   ,OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,2,20%,"$1,800.00 ",Unprofessional
7046,CA-2016-160136,2/16/2020,2/22/2020,Patrick Jones,Klick and Ship-Kingston,3,$750.00 ,Kingston, -   ,5,3, -   ,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,2,20%,"$1,800.00 ",Long Line
7047,CA-2014-150581,7/21/2019,7/25/2019,Nathan Mautz,Tara Courier-St. Ann,3,$624.00 ,St. Ann,5,2,4,4,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,1,20%,$748.80 ,Limited Parking
7048,CA-2014-150581,7/21/2019,7/25/2019,Nathan Mautz,Tara Courier-St. Ann,3,$624.00 ,St. Ann,5,2,4,4,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,4,0%,"$2,496.00 ",Speed
7049,CA-2016-119515,11/27/2019,11/29/2019,Toby Ritter,Ikpak shipping-Kingston,4,$700.00 ,Kingston,5,5,5, -   ,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,3,20%,"$2,520.00 ",Quality Customer Service
7050,CA-2014-141355,1/7/2020,1/12/2020,Barry Franz,JB’s clearance-St. Catherine,7,$624.00 ,St. Catherine, -   ,3,5, -   ,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,2,20%,"$1,497.60 ",Quality Customer Service
7051,CA-2016-165330,3/25/2020,3/25/2020,William Brown,My cart express-St. James,7,$600.00 ,St. James,3,3,5, -   ,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,5,20%,"$3,600.00 ",No Partking
7052,CA-2016-165330,3/25/2020,3/25/2020,William Brown,My cart express-St. James,7,$600.00 ,St. James,3,3,5, -   ,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,2,0%,"$1,200.00 ",Effeciency 
7053,CA-2016-165330,3/25/2020,3/25/2020,William Brown,My cart express-St. James,7,$600.00 ,St. James,3,3,5, -   ,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",1,0%,$600.00 ,Unbeatable
7054,CA-2016-165330,3/25/2020,3/25/2020,William Brown,My cart express-St. James,7,$600.00 ,St. James,3,3,5, -   ,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,4,0%,"$2,400.00 ",Speed
7055,CA-2016-165330,3/25/2020,3/25/2020,William Brown,My cart express-St. James,7,$600.00 ,St. James,3,3,5, -   ,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",5,20%,"$3,600.00 ",Good Condtion
7056,CA-2016-165330,3/25/2020,3/25/2020,William Brown,My cart express-St. James,7,$600.00 ,St. James,3,3,5, -   ,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,3,20%,"$2,160.00 ",Friendly
7057,CA-2016-165330,3/25/2020,3/25/2020,William Brown,My cart express-St. James,7,$600.00 ,St. James,3,3,5, -   ,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,9,20%,"$6,480.00 ",Speed
7058,CA-2016-165330,3/25/2020,3/25/2020,William Brown,My cart express-St. James,7,$600.00 ,St. James,3,3,5, -   ,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,7,20%,"$5,040.00 ",Good Condtion
7059,CA-2016-165330,3/25/2020,3/25/2020,William Brown,My cart express-St. James,7,$600.00 ,St. James,3,3,5, -   ,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,3,0%,"$1,800.00 ",Speedy Devlivery 
7060,CA-2016-165330,3/25/2020,3/25/2020,William Brown,My cart express-St. James,7,$600.00 ,St. James,3,3,5, -   ,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,2,0%,"$1,200.00 ",Speedy Devlivery 
7061,CA-2016-165330,3/25/2020,3/25/2020,William Brown,My cart express-St. James,7,$600.00 ,St. James,3,3,5, -   ,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",2,20%,"$1,440.00 ",Good Prices
7062,CA-2015-132633,5/18/2020,5/20/2020,Ken Heidel,Shipme-Kingston,7,$702.00 ,Kingston,4,2,5,3,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,3,20%,"$2,527.20 ",Cheapest Shipping Company
7063,CA-2016-157742,4/12/2020,4/14/2020,Ken Lonsdale,Mailpac-St. James,5,"$1,248.00 ",St. James,2,2,4,3,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",3,20%,"$4,492.80 ",Quality Customer Service
7064,CA-2017-127712,12/13/2020,12/18/2020,Michael Granlund,Klick and Ship-Kingston,3,$750.00 ,Kingston, -   ,5,3, -   ,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,2,20%,"$1,800.00 ",Long Line
7065,CA-2017-169474,5/19/2020,5/24/2020,Jay Fein,DHL-St. Andrew,4,"$2,272.73 ",St. Andrew,4,3,5, -   ,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,3,0%,"$6,818.18 ",Speedy Devlivery 
7066,CA-2014-106726,3/20/2020,3/22/2020,Roland Schwarz,HT Courier-Kingston,5,$500.00 ,Kingston,5,4,4, -   ,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,7,0%,"$3,500.00 ",Quality Customer Service
7067,CA-2016-147473,9/12/2019,9/16/2019,Nancy Lomonaco,DHL-Kingston,4,"$2,272.73 ",Kingston, -   ,5,4,5,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,6,0%,"$13,636.36 ",Professional
7068,CA-2016-114209,9/3/2019,9/8/2019,Alejandro Savely,ShipWize-Kingston,5,$500.00 ,Kingston,4,2,3, -   ,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2,80%,"$1,800.00 ",Long Line
7069,CA-2016-114209,9/3/2019,9/8/2019,Alejandro Savely,ShipWize-Kingston,5,$500.00 ,Kingston,4,2,3, -   ,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,9,20%,"$5,400.00 ",Fast
7070,CA-2014-141901,11/21/2019,11/26/2019,Gene McClure,Tara Courier-Hanover,3,$624.00 ,Hanover,2,2,4,4,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),1,0%,$624.00 ,Quality Customer Service
7071,CA-2016-164490,12/19/2019,12/24/2019,Stephanie Ulpright,Reliable Couriers-St. Catherine,3,$750.00 ,St. Catherine, -   ,4,2, -   ,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,2,20%,"$1,800.00 ",Cheapest Shipping Company
7072,CA-2016-112256,11/5/2019,11/10/2019,Chloris Kastensmidt,My cart express-St. James,7,$600.00 ,St. James,3,3,5, -   ,OFF-AR-10001216,Office Supplies,Art,Newell 339,2,20%,"$1,440.00 ",Speed
7073,CA-2016-112256,11/5/2019,11/10/2019,Chloris Kastensmidt,My cart express-St. James,7,$600.00 ,St. James,3,3,5, -   ,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,1,20%,$720.00 ,Reseanable Cost
7074,CA-2016-112256,11/5/2019,11/10/2019,Chloris Kastensmidt,My cart express-St. James,7,$600.00 ,St. James,3,3,5, -   ,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,5,20%,"$3,600.00 ",Courteryous 
7075,CA-2016-112256,11/5/2019,11/10/2019,Chloris Kastensmidt,My cart express-St. James,7,$600.00 ,St. James,3,3,5, -   ,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,4,80%,"$4,320.00 ",Friendly
7076,CA-2016-112256,11/5/2019,11/10/2019,Chloris Kastensmidt,My cart express-St. James,7,$600.00 ,St. James,3,3,5, -   ,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,2,20%,"$1,440.00 ",Long Line
7077,CA-2016-167416,8/25/2019,8/30/2019,Jill Matthias,Circles logistics-Kingston,3,$624.00 ,Kingston,2,4,5, -   ,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",5,0%,"$3,120.00 ",Professional
7078,CA-2016-106950,12/16/2019,12/20/2019,Joe Elijah,Ship things-Kingston,5,$500.00 ,Kingston,3,5,4, -   ,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,7,70%,"$5,950.00 ",Very Log Wait
7079,CA-2016-106950,12/16/2019,12/20/2019,Joe Elijah,Ship things-Kingston,5,$500.00 ,Kingston,3,5,4, -   ,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,9,20%,"$5,400.00 ",Great Time
7080,CA-2016-106950,12/16/2019,12/20/2019,Joe Elijah,Ship things-Kingston,5,$500.00 ,Kingston,3,5,4, -   ,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,4,20%,"$2,400.00 ",Courteryous 
7081,CA-2016-106950,12/16/2019,12/20/2019,Joe Elijah,Ship things-Kingston,5,$500.00 ,Kingston,3,5,4, -   ,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,3,40%,"$2,100.00 ",Friendly
7082,CA-2016-106950,12/16/2019,12/20/2019,Joe Elijah,Ship things-Kingston,5,$500.00 ,Kingston,3,5,4, -   ,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,3,20%,"$1,800.00 ",Quality Customer Service
7083,CA-2016-106950,12/16/2019,12/20/2019,Joe Elijah,Ship things-Kingston,5,$500.00 ,Kingston,3,5,4, -   ,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,5,70%,"$4,250.00 ",Speed
7084,CA-2017-118724,11/2/2020,11/6/2020,Anthony Rawles,Tara Courier-Kingston,3,$624.00 ,Kingston,2,3,5,4,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,2,0%,"$1,248.00 ",Good Condtion
7085,CA-2017-118724,11/2/2020,11/6/2020,Anthony Rawles,Tara Courier-Kingston,3,$624.00 ,Kingston,2,3,5,4,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,9,20%,"$6,739.20 ",Quality Customer Service
7086,CA-2017-112004,1/7/2021,1/10/2021,Adam Hart,Smart post JM-Kingston,5,$700.00 ,Kingston,1,4,3, -   ,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,5,70%,"$5,950.00 ",Reseanable Cost
7087,CA-2017-112004,1/7/2021,1/10/2021,Adam Hart,Smart post JM-Kingston,5,$700.00 ,Kingston,1,4,3, -   ,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,2,20%,"$1,680.00 ",Great Service
7088,US-2017-143175,11/15/2020,11/18/2020,George Ashbrook,AKW shipping-Kingston,10,$600.00 ,Kingston, -   ,5,3, -   ,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,3,0%,"$1,800.00 ",Limited Parking
7089,CA-2015-105844,2/6/2019,2/8/2019,Jennifer Ferguson,Smart post JM-Kingston,5,$700.00 ,Kingston,1,4,3, -   ,OFF-AR-10001955,Office Supplies,Art,Newell 319,4,0%,"$2,800.00 ",Fast
7090,CA-2017-118864,9/27/2020,10/1/2020,Kristen Hastings,Tara Courier-Clarendon,3,$624.00 ,Clarendon,2,4,5,4,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,1,20%,$748.80 ,Professional
7091,CA-2015-119480,4/23/2020,4/27/2020,Craig Carroll,DHL-Kingston,4,"$2,272.73 ",Kingston, -   ,5,4,5,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,3,0%,"$6,818.18 ",Effeciency 
7092,CA-2015-119480,4/23/2020,4/27/2020,Craig Carroll,DHL-Kingston,4,"$2,272.73 ",Kingston, -   ,5,4,5,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,3,0%,"$6,818.18 ",Very Log Wait
7093,CA-2015-119480,4/23/2020,4/27/2020,Craig Carroll,DHL-Kingston,4,"$2,272.73 ",Kingston, -   ,5,4,5,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,2,0%,"$4,545.45 ",Good Prices
7094,CA-2015-119480,4/23/2020,4/27/2020,Craig Carroll,DHL-Kingston,4,"$2,272.73 ",Kingston, -   ,5,4,5,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",5,0%,"$11,363.64 ",Professional
7095,US-2015-153374,5/24/2020,5/28/2020,Jill Fjeld,JB’s clearance-St. Catherine,7,$624.00 ,St. Catherine, -   ,3,5, -   ,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,6,20%,"$4,492.80 ",Speed
7096,CA-2016-101980,12/2/2019,12/3/2019,Resi Pölking,DHL-St. Andrew,4,"$2,272.73 ",St. Andrew,4,3,5, -   ,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,6,20%,"$16,363.64 ",Quality Customer Service
7097,CA-2016-101980,12/2/2019,12/3/2019,Resi Pölking,DHL-St. Andrew,4,"$2,272.73 ",St. Andrew,4,3,5, -   ,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,2,20%,"$5,454.55 ",Effeciency 
7098,CA-2016-101980,12/2/2019,12/3/2019,Resi Pölking,DHL-St. Andrew,4,"$2,272.73 ",St. Andrew,4,3,5, -   ,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",5,20%,"$13,636.36 ",Speedy Devlivery 
7099,CA-2017-144596,2/18/2021,2/22/2021,Carol Darley,MD Courier-Kingston,10,$500.00 ,Kingston,4,4,5, -   ,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,9,0%,"$4,500.00 ",Effeciency 
7100,CA-2015-124933,4/9/2019,4/13/2019,David Flashing,Tara Courier-Clarendon,3,$624.00 ,Clarendon,2,4,5,4,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,6,0%,"$3,744.00 ",Courteryous 
7101,CA-2014-159625,3/7/2020,3/12/2020,Sally Matthias,Klick and Ship-Kingston,3,$750.00 ,Kingston, -   ,5,3, -   ,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,3,20%,"$2,700.00 ",Quality Customer Service
7102,CA-2016-144337,11/14/2019,11/18/2019,Susan Gilcrest,DHL-St. Elizabeth,4,"$2,272.73 ",St. Elizabeth, -   ,3,5, -   ,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,2,20%,"$5,454.55 ",Very Log Wait
7103,CA-2014-117478,1/3/2020,1/6/2020,Larry Hughes,Tara Courier-Clarendon,3,$624.00 ,Clarendon,2,4,5,4,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",3,70%,"$3,182.40 ",Reseanable Cost
7104,CA-2017-147410,12/17/2020,12/21/2020,Eva Jacobs,Press worldwide ship-Kingston,10,$750.00 ,Kingston,2,5,5, -   ,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",2,0%,"$1,500.00 ",Great Time
7105,CA-2017-128944,10/1/2020,10/3/2020,Katharine Harms,Fedex-Kingston,2,"$4,963.64 ",Kingston,1,5,3,5,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,6,30%,"$38,716.36 ",Long Line
7106,CA-2017-128944,10/1/2020,10/3/2020,Katharine Harms,Fedex-Kingston,2,"$4,963.64 ",Kingston,1,5,3,5,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,3,20%,"$17,869.09 ",Reseanable Cost
7107,CA-2017-128944,10/1/2020,10/3/2020,Katharine Harms,Fedex-Kingston,2,"$4,963.64 ",Kingston,1,5,3,5,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",9,20%,"$53,607.27 ",Reseanable Cost
7108,CA-2016-109666,8/2/2019,8/9/2019,Kunst Miller,Reliable Couriers-St. Catherine,3,$750.00 ,St. Catherine, -   ,4,2, -   ,TEC-PH-10004774,Technology,Phones,Gear Head AU3700S Headset,2,0%,"$1,500.00 ",Speedy Devlivery 
7109,CA-2016-109666,8/2/2019,8/9/2019,Kunst Miller,Reliable Couriers-St. Catherine,3,$750.00 ,St. Catherine, -   ,4,2, -   ,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,2,0%,"$1,500.00 ",No Partking
7110,CA-2016-109666,8/2/2019,8/9/2019,Kunst Miller,Reliable Couriers-St. Catherine,3,$750.00 ,St. Catherine, -   ,4,2, -   ,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,4,0%,"$3,000.00 ",Courteryous 
7111,CA-2016-109666,8/2/2019,8/9/2019,Kunst Miller,Reliable Couriers-St. Catherine,3,$750.00 ,St. Catherine, -   ,4,2, -   ,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,2,0%,"$1,500.00 ",Quality Customer Service
7112,CA-2016-109666,8/2/2019,8/9/2019,Kunst Miller,Reliable Couriers-St. Catherine,3,$750.00 ,St. Catherine, -   ,4,2, -   ,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,2,0%,"$1,500.00 ",Great Time
7113,CA-2016-109666,8/2/2019,8/9/2019,Kunst Miller,Reliable Couriers-St. Catherine,3,$750.00 ,St. Catherine, -   ,4,2, -   ,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,5,0%,"$3,750.00 ",Very Log Wait
7114,CA-2016-109666,8/2/2019,8/9/2019,Kunst Miller,Reliable Couriers-St. Catherine,3,$750.00 ,St. Catherine, -   ,4,2, -   ,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",2,20%,"$1,800.00 ",No Partking
7115,US-2016-102239,8/18/2019,8/19/2019,Lindsay Williams,Reliable Couriers-St. Catherine,3,$750.00 ,St. Catherine, -   ,4,2, -   ,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,6,0%,"$4,500.00 ",Cheapest Shipping Company
7116,US-2016-102239,8/18/2019,8/19/2019,Lindsay Williams,Reliable Couriers-St. Catherine,3,$750.00 ,St. Catherine, -   ,4,2, -   ,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,2,20%,"$1,800.00 ",Limited Parking
7117,CA-2014-143168,1/30/2020,2/4/2020,Ivan Gibson,Tara Courier-Kingston,3,$624.00 ,Kingston,2,3,5,4,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,2,0%,"$1,248.00 ",Speedy Devlivery 
7118,CA-2014-143168,1/30/2020,2/4/2020,Ivan Gibson,Tara Courier-Kingston,3,$624.00 ,Kingston,2,3,5,4,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,1,20%,$748.80 ,Professional
7119,CA-2017-104906,5/28/2020,6/1/2020,Jennifer Patt,DHL-St. Elizabeth,4,"$2,272.73 ",St. Elizabeth, -   ,3,5, -   ,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,3,0%,"$6,818.18 ",Great Time
7120,CA-2017-118122,3/1/2021,3/8/2021,Greg Guthrie,My cart express-St. James,7,$600.00 ,St. James,3,3,5, -   ,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",2,20%,"$1,440.00 ",Speed
7121,US-2014-147774,5/4/2019,5/10/2019,Muhammed MacIntyre,HT Courier-Kingston,5,$500.00 ,Kingston,5,4,4, -   ,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,1,70%,$850.00 ,Good Prices
7122,CA-2017-166926,3/15/2021,3/22/2021,Sean O'Donnell,New vision-Kingston,4,$500.00 ,Kingston,5,3,4, -   ,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,7,0%,"$3,500.00 ",Good Condtion
7123,CA-2017-166926,3/15/2021,3/22/2021,Sean O'Donnell,New vision-Kingston,4,$500.00 ,Kingston,5,3,4, -   ,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",2,0%,"$1,000.00 ",Courteryous 
7124,CA-2015-128013,11/21/2020,11/28/2020,Monica Federle,Press worldwide ship-Kingston,10,$750.00 ,Kingston,2,5,5, -   ,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,3,0%,"$2,250.00 ",Long Line
7125,CA-2015-128013,11/21/2020,11/28/2020,Monica Federle,Press worldwide ship-Kingston,10,$750.00 ,Kingston,2,5,5, -   ,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,3,0%,"$2,250.00 ",Reseanable Cost
7126,CA-2016-123176,1/10/2020,1/12/2020,James Galang,JB’s clearance-St. Catherine,7,$624.00 ,St. Catherine, -   ,3,5, -   ,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,3,0%,"$1,872.00 ",Unbeatable
7127,CA-2016-123176,1/10/2020,1/12/2020,James Galang,JB’s clearance-St. Catherine,7,$624.00 ,St. Catherine, -   ,3,5, -   ,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",3,0%,"$1,872.00 ",Speed
